"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"12315";"1,686389";"45,261667";"45°15'42.001N 1°41'11.000E";"19082";"Puy du Breuil";"Au lieu-dit Puy du Breuil, au pied du pylône";"19330";"FAVARS";"04/12/2007";"En extérieur";"FicheMesure12315.pdf";"Oui";"0,31";"Divers";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,29";"";"0,28";"";"";"";"";"";"";"";"";""
"12384";"1,259722";"45,850556";"45°51'2.002N 1°15'34.999E";"87085";"Avenue de Louyat";"Dans la salle de classe CE1D de l'école primaire.";"87000";"LIMOGES";"21/11/2007";"En intérieur";"FicheMesure12384.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"";"";"0,19";"";"";"";"";"0,13";"";""
"12385";"1,233889";"45,845";"45°50'42.000N 1°14'2.000E";"87085";"Rue A. Samain";"Devant le n°53.";"87000";"LIMOGES";"22/11/2007";"En extérieur";"FicheMesure12385.pdf";"Oui";"0,77";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"1,07";"";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"0,07";"";"";"";"";"1,072287";"";"-39,258"
"12387";"1,259722";"45,850556";"45°51'2.002N 1°15'34.999E";"87085";"Avenue de Louyat";"Dans la cour ouest de l'école primaire.";"87000";"LIMOGES";"21/11/2007";"En extérieur";"FicheMesure12387.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"0,08";"";"0,09";"";"";"";"";"0,1";"";""
"12392";"1,259722";"45,850556";"45°51'2.002N 1°15'34.999E";"87085";"Avenue de Louyat";"Dans la cour est de l'école primaire.";"87000";"LIMOGES";"21/11/2007";"En extérieur";"FicheMesure12392.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"0,07";"";"0,26";"";"";"";"";"";"";""
"12395";"1,232778";"45,845";"45°50'42.000N 1°13'58.001E";"87085";"Rue Albert Samain";"Sur le terrain de basket.";"87000";"LIMOGES";"22/11/2007";"En extérieur";"FicheMesure12395.pdf";"Oui";"0,83";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"1,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"0,23";"";"";"";"";"1,06";"";"-27,711"
"12418";"3,255";"45,7925";"45°47'33.000N 3°15'18.000E";"63284";"Chemin du moulin";"Mesure effectuée dans l'école maternelle Jean Alix";"63430";"PONT DU CHATEAU";"19/12/2007";"En intérieur";"FicheMesure12418.pdf";"Oui";"0";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";""
"12437";"1,233889";"45,843889";"45°50'38.000N 1°14'2.000E";"87085";"Rue Olivier de Serres";"Devant l'école Aigueperse.";"87000";"LIMOGES";"22/11/2007";"En extérieur";"FicheMesure12437.pdf";"Oui";"0,73";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,89";"";"";"";"";"";"0,07";"";"";"";"";"";"";"0,06";"";"0,1";"";"0,11";"";"";"";"";"0,892749";"";"-22,294"
"12500";"3,244444";"45,802778";"45°48'10.001N 3°14'39.998E";"63284";"Rue Jules Verne";"Dans la bibliothèque au second étage de l'école.";"63430";"PONT DU CHATEAU";"12/12/2007";"En intérieur";"FicheMesure12500.pdf";"Oui";"1,65";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"1,2";"";"1,38";"";"1,35";"";"";"";"";"0,14";"";"91,515"
"12501";"3,244722";"45,803333";"45°48'11.999N 3°14'40.999E";"63284";"Rue Jules Verne";"Dans la salle de classe de CM2 au second étage de l'école";"63430";"PONT DU CHATEAU";"12/12/2007";"En intérieur";"FicheMesure12501.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,29";"";"0,45";"";"0,46";"";"";"";"";"";"";""
"12502";"3,245556";"45,803056";"45°48'11.002N 3°14'44.002E";"63284";"Rue Jules Verne";"Dans la cour de l'école.";"63430";"PONT DU CHATEAU";"12/12/2007";"En extérieur";"FicheMesure12502.pdf";"Oui";"1,43";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,85";"";"1,14";"";"2,56";"";"";"";"";"";"";""
"12515";"0,750556";"45,216389";"45°12'59.000N 0°45'2.002E";"24098";"Le petit Pouyaud";"Devant la maison de Mme Chartroulle,dans le jardin.";"24750";"CHAMPCEVINEL";"20/11/2007";"En extérieur";"FicheMesure12515.pdf";"Oui";"0,65";"Divers";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,61";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,61";"";"6,154"
"12760";"4,223889";"45,741389";"45°44'29.000N 4°13'26.000E";"42094";"Rue Marechal Lyautey";"Angle rue Marechal LYAUTEY et rue de VERDUN";"42110";"FEURS";"20/02/2008";"En extérieur";"FicheMesure12760.pdf";"Oui";"0,69";"Rue / Route / Parking";"EMITECH Mesures Orgeval";"";"";"0,22";"";"";"";"";"";"";"";"";"";"";"";"1,66";"";"0,26";"";"";"";"";"";"";"0,22";"";"68,116"
"12761";"4,225";"45,724444";"45°43'27.998N 4°13'30.000E";"42094";"Z.I du Forum";"Parking CENTRE AUTO PLAINE";"42110";"FEURS";"20/02/2008";"En extérieur";"FicheMesure12761.pdf";"Oui";"0";"Rue / Route / Parking";"EMITECH Mesures Orgeval";"";"";"0,22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,22";"";""
"12764";"3,967778";"46,791111";"46°47'28.000N 3°58'4.001E";"58149";"Avenue Docteur Alain Benoist";"Ecole maternelle - Salle n°4";"58170";"LUZY";"18/02/2008";"En intérieur";"FicheMesure12764.pdf";"Oui";"0,14";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"0,47";"";"";"";"";"";"";"";"";"0,14";"";"0"
"12766";"4,07";"45,593611";"45°35'37.000N 4°4'12.000E";"42147";"Rue de bretagne";"Maison de Mr et Mme LANDFRIED";"42600";"MONTBRISON";"21/02/2008";"En intérieur";"FicheMesure12766.pdf";"Oui";"1,07";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"";"0,22";"";"";"";"";"";"";"";"";"";"";"";"2,28";"";"";"";"";"";"";"";"";"0,22";"";"79,439"
"12767";"3,116944";"45,899444";"45°53'57.998N 3°7'0.998E";"63300";"Avenue de Paris";"Bureau du directeur FORCLUM";"63200";"RIOM";"22/02/2008";"En intérieur";"FicheMesure12767.pdf";"Oui";"0,58";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"0,71";"";"0,98";"";"";"";"";"0,16";"";"72,414"
"12800";"0,686667";"45,486389";"45°29'11.000N 0°41'12.001E";"24528";"Le Bourg";"Sur la terrasse de M. Beau";"24300";"SCEAU SAINT ANGEL";"05/02/2008";"En extérieur";"FicheMesure12800.pdf";"Oui";"0";"Divers";"AEXPERTISE";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"";"";"";"";"";"0,08";"";""
"12801";"0,686667";"45,486389";"45°29'11.000N 0°41'12.001E";"24528";"Le bourg";"Dans la chambre de M. Beau";"24300";"SCEAU SAINT ANGEL";"05/02/2008";"En intérieur";"FicheMesure12801.pdf";"Oui";"0";"Lieu d'habitation";"AEXPERTISE";"0,38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,38";"";""
"12802";"0,686667";"45,486389";"45°29'11.000N 0°41'12.001E";"24528";"Le Bourg";"Dans l'atelier, devant la fenêtre de M. Beau";"24300";"SCEAU SAINT ANGEL";"05/02/2008";"En intérieur";"FicheMesure12802.pdf";"Oui";"0,28";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,39";"";"";"";"";"";"";"";"";""
"12820";"3,093056";"45,757222";"45°45'25.999N 3°5'35.002E";"63113";"Rue Montalembert";"CHU de Clermont Ferrand, Centre Médico Psychologique B, au 2 ème étage, dans le salon fumeur, sous l'antenne côté Nord";"63000";"CLERMONT FERRAND";"22/02/2008";"En intérieur";"FicheMesure12820.pdf";"Oui";"0,98";"Lieu d'habitation";"AEXPERTISE";"";"0,34";"0,07";"";"";"";"";"";"";"";"";"";"";"";"0,41";"";"1,7";"";"0,3";"";"";"";"";"0,347131";"";"64,578"
"12832";"4,385833";"45,430556";"45°25'50.002N 4°23'8.999E";"42218";"Rue Franklin";"Résidence Bel Horizon, au 4ème étage, au bout du couloir, côté opposé à la rue Franklin";"42000";"SAINT ETIENNE";"21/02/2008";"En intérieur";"FicheMesure12832.pdf";"Oui";"0,78";"Lieu d'habitation";"AEXPERTISE";"";"0,54";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"0,34";"";"0,2";"";"";"";"";"0,54";"";"30,769"
"13012";"-0,325278";"45,686667";"45°41'12.001N 0°19'31.001W";"16102";"Rue A. Simard";"Sur le stade.";"16100";"COGNAC";"09/01/2008";"En extérieur";"FicheMesure13012.pdf";"Oui";"0,7";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"";"0,87";"";"0,06";"";"0,76";"";"";"";"";"0,16";"";"77,143"
"13013";"-0,325";"45,688056";"45°41'17.002N 0°19'30.000W";"16102";"Impasse Emile Zola";"Au bout de l'impasse.";"16100";"COGNAC";"09/01/2008";"En extérieur";"FicheMesure13013.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"";"0,19";"";"";"";"0,3";"";"";"";"";"0,13";"";""
"13014";"-0,325556";"45,688611";"45°41'19.000N 0°19'32.002W";"16102";"Rue F. Buisson";"Sur le trottoir.";"16100";"COGNAC";"09/01/2008";"En extérieur";"FicheMesure13014.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,29";"";"";"";"";"";"";"";"";"";"";"";"";"0,19";"";"";"";"0,07";"";"";"";"";"0,29";"";""
"13078";"3,495833";"46,588889";"46°35'20.000N 3°29'44.999E";"03156";"Départementale 405 La Croix des Moines";"D405, après l'intersection avec la Route de Thiel, au niveau de la maison qui fait l'angle";"03230";"LUSIGNY";"11/03/2008";"En extérieur";"FicheMesure13078.pdf";"Oui";"0";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"";"";"";"";"";"";"";"0,16";"";""
"13320";"4,41";"46,3325";"46°19'57.000N 4°24'36.000E";"71316";"Place de l'EGLISE";"Entre l'Eglise et la salle communale";"71520";"MONTMELARD";"21/04/2008";"En extérieur";"FicheMesure13320.pdf";"Oui";"3,64";"Rue / Route / Parking";"EMITECH Chassieu";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"6,93";"";"";"";"";"";"";"";"";"0,16";"";"95,604"
"13337";"3,082222";"45,778611";"45°46'43.000N 3°4'55.999E";"63113";"Rue du 11 Novembre";"dans la rue, devant le magasin CELIO.";"63000";"CLERMONT FERRAND";"15/04/2008";"En extérieur";"FicheMesure13337.pdf";"Oui";"0,56";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,08";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,82";"";"0,13";"";"";"";"";"0,106301";"";"81,018"
"13338";"3,106111";"45,766389";"45°45'59.000N 3°6'22.000E";"63113";"Boulevard Paul Pochet Lagaye";"dans la rue.";"63000";"CLERMONT FERRAND";"15/04/2008";"En extérieur";"FicheMesure13338.pdf";"Oui";"2,07";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,11";"0,13";"";"";"";"";"";"";"";"";"";"";"";"3,3";"";"1,39";"";"2,17";"";"";"";"";"0,170294";"";"91,773"
"13339";"3,060833";"45,789167";"45°47'21.001N 3°3'38.999E";"63113";"Avenue du Limousin";"Sur le parking de la résidence Champradet Limousin";"63100";"CLERMONT FERRAND";"14/04/2008";"En extérieur";"FicheMesure13339.pdf";"Oui";"1,36";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"0,41";"";"2,3";"";"0,75";"";"";"";"";"0,12";"";"91,176"
"13340";"3,120833";"45,766944";"45°46'0.998N 3°7'14.999E";"63113";"Rue de l'Oradou";"a proximité du parking du magasin GERAL.";"63000";"CLERMONT FERRAND";"16/04/2008";"En extérieur";"FicheMesure13340.pdf";"Oui";"0,37";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,06";"0,16";"";"";"";"";"";"";"";"";"";"";"";"0,35";"";"0,36";"";"0,3";"";"";"";"";"0,17088";"";"53,816"
"13341";"3,066111";"45,792222";"45°47'31.999N 3°3'58.000E";"63113";"Voie militaire des Gravanches";"Devant l'entrepôt des Gravanches";"63000";"CLERMONT FERRAND";"15/04/2008";"En extérieur";"FicheMesure13341.pdf";"Oui";"0,86";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,19";"0,18";"";"";"";"";"0,07";"";"";"";"";"";"";"0,63";"";"0,95";"";"0,67";"";"";"";"";"0,270924";"";"68,497"
"13342";"3,121389";"45,764167";"45°45'51.001N 3°7'17.000E";"63113";"Rue de la Fontaine du Bac";"Dans la rue";"63000";"CLERMONT FERRAND";"16/04/2008";"En extérieur";"FicheMesure13342.pdf";"Oui";"0,44";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,17";"";"";"";"";"";"";"";"";"";"";"";"0,41";"";"0,51";"";"0,31";"";"";"";"";"0,17";"";"61,364"
"13343";"3,082222";"45,778611";"45°46'43.000N 3°4'55.999E";"63113";"Rue du 11 Novembre";"dans la rue.";"63000";"CLERMONT FERRAND";"15/04/2008";"En extérieur";"FicheMesure13343.pdf";"Oui";"0,6";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,14";"";"0,08";"";"";"";"";"0,1";"";"83,333"
"13344";"3,061111";"45,788333";"45°47'17.999N 3°3'40.000E";"63113";"Rue de Durtol";"Dans la rue";"63100";"CLERMONT FERRAND";"14/04/2008";"En extérieur";"FicheMesure13344.pdf";"Oui";"0,28";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"0,35";"";"0,32";"";"";"";"";"0,11";"";"60,714"
"13345";"3,133333";"45,79";"45°47'24.000N 3°7'59.999E";"63113";"Avenue Jean Mermoz";"dans la rue";"63100";"CLERMONT FERRAND";"15/04/2008";"En extérieur";"FicheMesure13345.pdf";"Oui";"0,76";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,19";"";"";"";"";"0,09";"";"";"";"";"";"";"0,52";"";"0,55";"";"0,7";"";"";"";"";"0,210238";"";"72,337"
"13346";"3,1075";"45,765556";"45°45'56.002N 3°6'27.000E";"63113";"Allée des Primevères";"dans la rue.";"63000";"CLERMONT FERRAND";"15/04/2008";"En extérieur";"FicheMesure13346.pdf";"Oui";"0,89";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,16";"0,13";"";"";"";"";"";"";"";"";"";"";"";"0,76";"";"0,72";"";"0,82";"";"";"";"";"0,206155";"";"76,836"
"13347";"3,082222";"45,778611";"45°46'43.000N 3°4'55.999E";"63113";"Rue du 11 Novembre";"dans la rue.";"63000";"CLERMONT FERRAND";"15/04/2008";"En extérieur";"FicheMesure13347.pdf";"Oui";"0,31";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,27";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,62";"";"0,2";"";"";"";"";"0,295466";"";"4,688"
"13356";"3,119722";"45,765";"45°45'54.000N 3°7'10.999E";"63113";"Rue de la Fontaine du Bac";"Dans la rue";"63000";"CLERMONT FERRAND";"16/04/2008";"En extérieur";"FicheMesure13356.pdf";"Oui";"0,51";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,17";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,3";"";"0,64";"";"0,33";"";"";"";"";"0,202485";"";"60,297"
"13357";"3,060556";"45,789722";"45°47'22.999N 3°3'38.002E";"63113";"Avenue du Limousin";"Dans la rue";"63100";"CLERMONT FERRAND";"14/04/2008";"En extérieur";"FicheMesure13357.pdf";"Oui";"0,66";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"0,37";"";"1,32";"";"0,56";"";"";"";"";"0,14";"";"78,788"
"13358";"3,133333";"45,79";"45°47'24.000N 3°7'59.999E";"63113";"Avenue Jean Mermoz";"dans la rue";"63100";"CLERMONT FERRAND";"15/04/2008";"En extérieur";"FicheMesure13358.pdf";"Oui";"1,1";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"0,06";"0,09";"0,16";"";"";"";"";"";"";"";"";"";"";"";"1,17";"";"0,29";"";"0,38";"";"";"";"";"0,193132";"";"82,443"
"13360";"3,107778";"45,766389";"45°45'59.000N 3°6'28.001E";"63113";"Boulevard Lafayette";"parking bât ITINERIS BUILDING";"63000";"CLERMONT FERRAND";"15/04/2008";"En extérieur";"FicheMesure13360.pdf";"Oui";"0,85";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,12";"0,15";"";"";"";"";"";"";"";"";"";"";"";"0,68";"";"0,75";"";"0,95";"";"";"";"";"0,192094";"";"77,401"
"13403";"3,969167";"46,100278";"46°6'1.001N 3°58'9.001E";"42231";"Rue Croix Saint Claude";"Dans la rue.";"42640";"SAINT GERMAIN LESPINASSE";"17/04/2008";"En extérieur";"FicheMesure13403.pdf";"Oui";"0,7";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"0,59";"";"0,61";"";"";"";"";"";"";"0,1";"";"85,714"
"13404";"3,966667";"46,103056";"46°6'11.002N 3°58'0.001E";"42231";"Rue Persigny";"Dans la rue, devant la crêche.";"42640";"SAINT GERMAIN LESPINASSE";"17/04/2008";"En extérieur";"FicheMesure13404.pdf";"Oui";"0,48";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"0,74";"";"0,41";"";"";"";"";"";"";"0,14";"";"70,833"
"13405";"3,966389";"46,1025";"46°6'9.000N 3°57'59.000E";"42231";"Rue Persigny";"Dans la rue, devant l'école privée";"42640";"SAINT GERMAIN LESPINASSE";"17/04/2008";"En extérieur";"FicheMesure13405.pdf";"Oui";"0,62";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,39";"";"0,45";"";"";"";"";"";"";"0,11";"";"82,258"
"13462";"1,249444";"45,834722";"45°50'4.999N 1°14'57.998E";"87085";"Rue de la Résistance Limousine";"Au 6ème étage, dans la salle à manger de M Debaud";"87000";"LIMOGES";"02/05/2008";"En intérieur";"FicheMesure13462.pdf";"Oui";"0,31";"Lieu d'habitation";"AEXPERTISE";"";"0,08";"";"";"";"";"";"0,06";"";"";"";"";"";"";"0,35";"";"0,42";"";"0,1";"";"";"";"";"0,1";"";"67,742"
"13463";"1,249444";"45,834722";"45°50'4.999N 1°14'57.998E";"87085";"Rue de la Résistance Limousine";"Au 4ème étage, dans la chambre de M Christophe";"87000";"LIMOGES";"02/05/2008";"En intérieur";"FicheMesure13463.pdf";"Oui";"0,35";"Lieu d'habitation";"AEXPERTISE";"0,26";"0,07";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,58";"";"0,33";"";"";"";"";"";"";"0,283901";"";"18,885"
"13464";"1,249167";"45,834444";"45°50'3.998N 1°14'57.001E";"87085";"Avenue Saint Surin";"Au 5ème étage, dans la chambre de M Rotzler";"87000";"LIMOGES";"02/05/2008";"En intérieur";"FicheMesure13464.pdf";"Oui";"0,44";"Lieu d'habitation";"AEXPERTISE";"0,2";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"0,49";"";"0,53";"";"0,06";"";"";"";"";"0,215407";"";"51,044"
"13477";"3,317222";"46,559722";"46°33'34.999N 3°19'1.999E";"03190";"Avenue de la Libération";"Au 4ème étage, dans l'appartement n°19, chez M. Jacquet, dans la cuisine";"03000";"MOULINS";"14/04/2008";"En intérieur";"FicheMesure13477.pdf";"Oui";"0,93";"Lieu d'habitation";"AEXPERTISE";"";"0,14";"0,18";"";"";"";"";"";"";"";"";"";"";"";"0,96";"";"";"";"0,16";"";"";"";"";"0,228035";"";"75,48"
"13487";"2,659444";"45,282778";"45°16'58.001N 2°39'33.998E";"15162";"Place du Monument";"France Télécom, au 1er étage, dans le local technique";"15400";"RIOM ES MONTAGNES";"15/04/2008";"En intérieur";"FicheMesure13487.pdf";"Oui";"0,32";"Lieu d'habitation";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,29";"";"";"";"";"";"";"";"";"";"";""
"13549";"1,283056";"45,824722";"45°49'28.999N 1°16'59.002E";"87085";"Rue Charles Bach";"Au milieu de la cour de l'école maternelle Léon Blum";"87000";"LIMOGES";"14/05/2008";"En extérieur";"FicheMesure13549.pdf";"Oui";"0,4";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"1,04";"";"0,36";"";"";"";"";"0,15";"";"62,5"
"13550";"1,282778";"45,825278";"45°49'31.001N 1°16'58.001E";"87085";"Avenue Léon Blum";"Au centre de la cour de l'école élémentaire Léon Blum, côté bâtiment";"87000";"LIMOGES";"14/05/2008";"En extérieur";"FicheMesure13550.pdf";"Oui";"0,43";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"0,49";"";"0,29";"";"";"";"";"0,12";"";"72,093"
"13551";"1,283889";"45,823889";"45°49'26.000N 1°17'2.000E";"87085";"Avenue Léon Blum";"Devant le portail du collège Léon Blum, à côté du garage à vélo";"87000";"LIMOGES";"14/05/2008";"En extérieur";"FicheMesure13551.pdf";"Oui";"0,33";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"0,49";"";"0,26";"";"";"";"";"0,14";"";"57,576"
"13641";"3,08";"45,775833";"45°46'32.999N 3°4'48.000E";"63113";"Rue des Salles";"Sur le trottoir, face à l'antenne fouet, à coté de l'horodateur";"63000";"CLERMONT FERRAND";"30/05/2008";"En extérieur";"FicheMesure13641.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"0,7";"";"0,57";"";"0,34";"";"";"";"";"0,07";"";""
"13642";"3,081944";"45,78";"45°46'48.000N 3°4'54.998E";"63113";"Avenue des Etats Unis";"Petite place, face entrée agence Credit Agricole";"63000";"CLERMONT FERRAND";"20/05/2008";"En extérieur";"FicheMesure13642.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,68";"";"0,57";"";"";"";"";"0,12";"";""
"13643";"3,083889";"45,759722";"45°45'34.999N 3°5'2.000E";"63113";"Avenue de la Libération";"Stade Philppe Marcombes - Pelouse au pied du pylône";"63000";"CLERMONT FERRAND";"21/05/2008";"En extérieur";"FicheMesure13643.pdf";"Oui";"1,08";"Divers";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"0,06";"0,07";"";"";"";"";"";"";"";"";"";"";"";"1,54";"";"0,31";"";"0,82";"";"";"";"";"0,092195";"";"91,463"
"13644";"3,120278";"45,773333";"45°46'23.999N 3°7'13.001E";"63113";"Rue de la Pradelle";"Cour du groupe scolaire Jean Moulin, à proximité de l'arrêt de bus Le pont sur Bd G Flaubert";"63000";"CLERMONT FERRAND";"21/05/2008";"En extérieur";"FicheMesure13644.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"0,19";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"0,11";"";"0,61";"";"";"";"";"0,19";"";""
"13645";"3,116944";"45,781667";"45°46'54.001N 3°7'0.998E";"63113";"Rue D'Aubrac";"Square rue d'Aubrac, à proximité lotissement Pivoine";"63100";"CLERMONT FERRAND";"20/05/2008";"En extérieur";"FicheMesure13645.pdf";"Oui";"0";"Divers";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"0,44";"";"0,25";"";"0,33";"";"";"";"";"0,14";"";""
"13654";"3,096944";"45,776944";"45°46'36.998N 3°5'48.998E";"63113";"Avenue de l'Union SOVIETIQUE";"SQUARE DE LA PETITE RESISTANCE";"63000";"CLERMONT FERRAND";"24/06/2008";"En extérieur";"FicheMesure13654.pdf";"Oui";"0,56";"Divers";"EMITECH Chassieu";"";"0,07";"0,14";"";"";"";"";"";"";"";"";"";"";"";"0,65";"";"0,73";"";"0,28";"";"";"";"";"0,156525";"";"72,049"
"13655";"3,082222";"45,775833";"45°46'32.999N 3°4'55.999E";"63113";"Place DE JAUDE";"PLACE DE JAUDE vers statue GENERAL DESAIX";"63000";"CLERMONT FERRAND";"26/06/2008";"En extérieur";"FicheMesure13655.pdf";"Oui";"0,42";"Rue / Route / Parking";"EMITECH Chassieu";"";"0,1";"0,25";"";"0,09";"";"";"";"";"";"";"";"";"";"0,46";"";"0,39";"";"0,26";"";"";"";"";"0,283901";"";"32,404"
"13656";"3,115278";"45,777778";"45°46'40.001N 3°6'55.001E";"63113";"Rue de la cartoucherie";"Sur le trottoir devant le 173 bis rue de la cartoucherie";"63000";"CLERMONT FERRAND";"24/06/2008";"En extérieur";"FicheMesure13656.pdf";"Oui";"1,11";"Rue / Route / Parking";"EMITECH Chassieu";"";"0,08";"0,4";"";"";"";"";"";"";"";"";"";"";"";"1,02";"";"0,81";"";"0,82";"";"";"";"";"0,407922";"";"63,25"
