"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%";"CV_services_CasB"
"20841";"3,075278";"47,525556";"47°31'32.002N 3°4'31.001E";"58227";"Route de Bitry";"Devant le domicile de M. LAVERDANT, sur le trottoir";"58310";"SAINT AMAND EN PUISAYE";"25/05/2010";"En extérieur";"FicheMesure20841.pdf";"Oui";"0";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,25";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"";"";"";"";"";"";"";"0,326497";"0,21";"";"0,086957"
"20919";"-0,378611";"47,831389";"47°49'53.000N 0°22'43.000W";"72343";"La Closerie du Bois";"Dans la cour de M. et Mme LESMESLE";"72300";"SOUVIGNE SUR SARTHE";"31/05/2010";"En extérieur";"FicheMesure20919.pdf";"Oui";"0,17";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"64,706";"0"
"20922";"0,730833";"47,389722";"47°23'22.999N 0°43'50.999E";"37233";"Avenue de Stalingrad";"Ecole primaire Stalingrad, au centre du terrain de basket-ball";"37700";"SAINT PIERRE DES CORPS";"01/06/2010";"En extérieur";"FicheMesure20922.pdf";"Oui";"0,47";"Rue / Route / Parking";"AEXPERTISE";"";"0,08";"0,1";"";"";"";"";"";"";"";"";"";"";"";"0,82";"";"0,33";"";"0,59";"";"";"";"";"1,07042";"1,062732";"-127,749";"0,744373"
"20943";"-0,724167";"47,198611";"47°11'55.000N 0°43'27.001W";"49092";"Le Pré Ferron";"Chez M. CRESTIN, dans le jardin";"49120";"CHEMILLE EN ANJOU";"09/06/2010";"En extérieur";"FicheMesure20943.pdf";"Oui";"0,11";"Divers";"AEXPERTISE";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"36,364";"0"
"20967";"0,189444";"47,994167";"47°59'39.001N 0°11'21.998E";"72181";"Boulevard Alexandre Oyon";"Bâtiment n°10, 5ème étage, bureau 512, fenêtre";"72000";"MANS";"08/06/2010";"En intérieur";"FicheMesure20967.pdf";"Oui";"1,1";"Lieu d'habitation";"BUREAU VERITAS - Rueil-Malmaison";"";"0,12";"";"";"";"";"0,07";"";"";"";"";"";"";"";"0,32";"";"3,83";"";"2,09";"";"";"";"";"4,377065";"4,37486";"-297,915";"1,147578"
"21034";"-0,5375";"47,468333";"47°28'5.999N 0°32'15.000W";"49007";"Rue Louis Gain";"Au 14ème étage, Mme NIOGRET, dans la cuisine";"49000";"ANGERS";"15/06/2010";"En intérieur";"FicheMesure21034.pdf";"Oui";"0,97";"Lieu d'habitation";"AEXPERTISE";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"1,17";"";"0,72";"";"";"";"";"1,700265";"1,699206";"-75,285";"0,573383"
"21045";"0,7175";"47,37";"47°22'12.000N 0°43'3.000E";"37208";"Rue du Pont-de-l'Arche";"Devant le n°2 rue du Pont-de-l'Arche, sur le parking";"37550";"SAINT AVERTIN";"15/06/2010";"En extérieur";"FicheMesure21045.pdf";"Oui";"0,97";"Rue / Route / Parking";"AEXPERTISE";"";"0,09";"0,12";"";"";"";"";"";"";"";"";"";"";"";"1,27";"";"0,99";"";"0,31";"";"";"";"";"1,646694";"1,639848";"-69,762";"0,86851"
"21046";"0,717778";"47,370833";"47°22'14.999N 0°43'4.001E";"37208";"Rue des Granges Galand";"En face de NETIXIA";"37550";"SAINT AVERTIN";"15/06/2010";"En extérieur";"FicheMesure21046.pdf";"Oui";"0,68";"Rue / Route / Parking";"AEXPERTISE";"";"0,1";"0,09";"";"";"";"";"";"";"";"";"";"";"";"1,27";"";"0,64";"";"0,26";"";"";"";"";"1,451964";"1,445718";"-113,524";"0,944773"
"21070";"0,184722";"48,011111";"48°0'40.000N 0°11'4.999E";"72181";"Avenue de Rubillard";"Résidence Rubillard, 8ème étage, Mme TOUPIN, sur le balcon";"72000";"MANS";"14/06/2010";"En intérieur";"FicheMesure21070.pdf";"Oui";"2,23";"Lieu d'habitation";"AEXPERTISE";"0,29";"1,98";"0,06";"";"";"";"";"";"";"";"";"";"";"";"0,51";"";"0,72";"";"0,25";"";"";"";"";"2,202067";"0,917061";"1,253";"1,002147"
"21071";"3,344444";"46,547778";"46°32'52.001N 3°20'39.998E";"03321";"Rue du Parc de la Mothe";"Z.A. du Parc de la Mothe, devant le lot n°14, société CAPM";"03400";"YZEURE";"23/06/2010";"En extérieur";"FicheMesure21071.pdf";"Oui";"0,5";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";"";"0,66";"";"0,33";"";"0,37";"";"";"";"";"0,838987";"0,82547";"-67,797";"0,484622"
"21074";"3,189444";"47,085";"47°5'6.000N 3°11'21.998E";"58131";"Impasse Minot";"En face du jardin du n°20 de la rue Barbé";"58130";"GUERIGNY";"22/06/2010";"En extérieur";"FicheMesure21074.pdf";"Oui";"0,4";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,23";"";"";"";"";"";"";"";"";"";"";"";"0,73";"";"";"";"";"";"";"";"";"0,765376";"0,73";"-91,344";"0,520833"
"21096";"1,313333";"47,578333";"47°34'41.999N 1°18'47.999E";"41018";"Rue Albert 1er";"Au 5ème étage, chez M. et Mme GELLY, dans le bureau";"41000";"BLOIS";"28/06/2010";"En intérieur";"FicheMesure21096.pdf";"Oui";"0,96";"Lieu d'habitation";"AEXPERTISE";"";"0,13";"0,33";"0,18";"0,08";"";"";"";"";"";"";"";"";"";"1,54";"";"0,51";"";"0,6";"";"";"";"";"1,776598";"1,729653";"-85,062";"0,972334"
"21099";"-0,613333";"47,461944";"47°27'42.998N 0°36'47.999W";"49007";"Rue William Shakespeare";"devant le parking situé au nord-est de l'École du Bois Mollières";"49000";"ANGERS";"24/06/2010";"En extérieur";"FicheMesure21099.pdf";"Oui";"0,15";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"";"";"";"";"";"";"";"0,114018";"0,09";"23,988";"0,125"
"21103";"1,9025";"47,902778";"47°54'10.001N 1°54'9.000E";"45234";"Rue des Minimes";"Au 3ème étage, chez M. et Mme GEST, dans la salle à manger";"45000";"ORLEANS";"28/06/2010";"En intérieur";"FicheMesure21103.pdf";"Oui";"0,72";"Lieu d'habitation";"AEXPERTISE";"0,13";"";"0,27";"";"";"";"";"";"";"";"";"";"";"";"0,39";"";"1,02";"";"0,46";"";"";"";"";"1,222252";"1,184947";"-69,757";"0,670501"
"21126";"1,241389";"47,997778";"47°59'52.001N 1°14'29.000E";"28103";"Chemin du Haut des Rovarières";"Chemin Du Haut Des Rovarières, face au n°3";"28220";"CLOYES LES TROIS RIVIERES";"03/05/2010";"En extérieur";"FicheMesure21126.pdf";"Oui";"0,55";"Rue / Route / Parking";"BUREAU VERITAS - Rueil-Malmaison";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"0,76";"";"0,06";"";"0,9";"";"";"";"";"1,186634";"1,179491";"-115,752";"0,803553"
"21158";"1,334167";"47,593333";"47°35'35.999N 1°20'3.001E";"41018";"Rue d'Alsace-Lorraine";"A l'entrée du parking du n°26";"41000";"BLOIS";"29/06/2010";"En extérieur";"FicheMesure21158.pdf";"Oui";"0,55";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,22";"";"";"";"";"";"";"";"";"";"";"";"0,74";"";"0,17";"";"0,51";"";"";"";"";"0,940744";"0,914658";"-71,044";"0,5623"
"21159";"1,333611";"47,591389";"47°35'29.000N 1°20'1.000E";"41018";"Rue du 18 Juin 1940";"Sur le trottoir devant le n°15-17";"41000";"BLOIS";"29/06/2010";"En extérieur";"FicheMesure21159.pdf";"Oui";"0,77";"Rue / Route / Parking";"AEXPERTISE";"";"0,06";"0,15";"";"";"";"0,18";"";"";"";"";"";"";"";"0,76";"";"0,3";"";"0,38";"";"";"";"";"0,933006";"0,90111";"-21,17";"0,748075"
"21193";"1,926667";"47,948889";"47°56'56.000N 1°55'36.001E";"45147";"Rue Marcelin Berthelot";"France Télécom, D.D.S.I., Bâtiment C, 1er étage, Aile Sud, devant le bureau 1314";"45400";"FLEURY LES AUBRAIS";"03/07/2009";"En intérieur";"FicheMesure21193.pdf";"Oui";"0,49";"Lieu d'habitation";"AEXPERTISE";"";"1,01";"";"";"";"";"";"";"";"";"";"";"";"";"0,4";"";"0,19";"";"0,13";"";"";"";"";"1,11045";"0,461519";"-126,623";"0,805005"
"21214";"-0,373889";"46,8325";"46°49'57.000N 0°22'26.000W";"79116";"La Catin - ZA Ypressis";"au centre de l'atelier de la menuiserie BLANCHARD";"79350";"FAYE L ABBESSE";"06/07/2010";"En intérieur";"FicheMesure21214.pdf";"Oui";"0,41";"Lieu d'habitation";"AEXPERTISE";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"0,58";"";"";"";"0,2";"";"";"";"";"0,617495";"0,613514";"-50,609";"0,76371"
"21216";"-0,367222";"46,8325";"46°49'57.000N 0°22'1.999W";"79116";"Les Ouillières";"en face du n°2";"79350";"FAYE L ABBESSE";"06/07/2010";"En extérieur";"FicheMesure21216.pdf";"Oui";"0,42";"Rue / Route / Parking";"AEXPERTISE";"";"0,07";"0,07";"";"";"";"";"0,06";"";"";"";"";"";"";"0,41";"";"";"";"0,14";"";"";"";"";"0,448442";"0,433244";"-6,772";"0,887443"
"21229";"1,905";"47,886389";"47°53'11.000N 1°54'18.000E";"45234";"Route d'Olivet";"5 Route d'Olivet, 3ème étage, terrasse, côté gauche";"45100";"ORLEANS";"22/06/2010";"En extérieur";"FicheMesure21229.pdf";"Oui";"2,26";"Divers";"BUREAU VERITAS - Rueil-Malmaison";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"3,05";"";"0,69";"";"1,66";"";"";"";"";"3,543981";"3,540367";"-56,813";"0,790664"
"21244";"3,726389";"48,011389";"48°0'41.000N 3°43'35.000E";"89345";"Promenade des Crêtes";"Mesure réalisée sur la voie publique";"89600";"SAINT FLORENTIN";"11/05/2010";"En extérieur";"FicheMesure21244.pdf";"Oui";"0,35";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,29";"";"";"";"";"0,08";"";"";"";"";"";"";"0,78";"";"";"";"";"";"";"";"";"0,836002";"0,78";"-138,858";"0,765119"
"21247";"3,063333";"47,506667";"47°30'24.001N 3°3'47.999E";"58033";"Hameau Les Guimards";"Mesure réalisée dans la maison de Mme SAIGOT-MALAPERT";"58310";"BITRY";"27/04/2010";"En intérieur";"FicheMesure21247.pdf";"Oui";"0,36";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,42";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"0,425793";"0,07";"-18,276";"0,714286"
"21271";"1,000833";"47,213333";"47°12'47.999N 1°0'2.999E";"37066";"Rue du Soleil Levant";"Sur l'accotement situé devant la maison";"37310";"CHEDIGNY";"01/07/2010";"En extérieur";"FicheMesure21271.pdf";"Oui";"0";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,17";"";"";"0"
"21273";"1,003333";"47,210833";"47°12'38.999N 1°0'11.999E";"37066";"Route de l'Orge-Becherie";"A l'intersection avec le chemin du Bois Nivert et de la rue de la Fuye";"37310";"CHEDIGNY";"01/07/2010";"En extérieur";"FicheMesure21273.pdf";"Oui";"0";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"";"0"
"21300";"-0,116111";"47,87";"47°52'12.000N 0°6'58.000W";"72223";"Le Puits au Lard";"Au 1er étage, dans le grenier";"72430";"NOYEN SUR SARTHE";"21/07/2010";"En intérieur";"FicheMesure21300.pdf";"Oui";"0,45";"Lieu d'habitation";"AEXPERTISE";"";"";"0,21";"";"0,18";"";"";"";"";"";"";"";"";"";"0,36";"";"";"";"";"";"";"";"";"0,453982";"0,36";"-0,885";"0,31496"
"21304";"0,217778";"48,032222";"48°1'55.999N 0°13'4.001E";"72095";"Le Petit Boisgard";"Devant le portail de M. Dominique FILLEUL";"72190";"COULAINES";"21/07/2010";"En extérieur";"FicheMesure21304.pdf";"Oui";"0,69";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"0,74";"";"1,09";"";"";"";"";"";"";"1,322913";"1,31746";"-91,727";"0,617049"
"21453";"3,899167";"46,458333";"46°27'29.999N 3°53'57.001E";"03173";"Chemin de Sept-Fonds";"Les Loges de Sept Fonds, devant le portail de M. GONNARD";"03510";"MOLINET";"20/05/2009";"En extérieur";"FicheMesure21453.pdf";"Oui";"0";"Divers";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,17";"";"";"";"";"";"";"";"";"0,17";"0,17";"";"0"
"21468";"2,202222";"47,006944";"47°0'24.998N 2°12'7.999E";"18066";"Chemin de Galifard";"En face du n°6 chemin de Galifard";"18290";"CIVRAY";"16/08/2010";"En extérieur";"FicheMesure21468.pdf";"Oui";"0,65";"Rue / Route / Parking";"AEXPERTISE";"";"";"1,67";"";"";"";"";"";"";"";"";"";"";"";"0,78";"";"";"";"";"";"";"";"";"1,843177";"0,78";"-183,566";"0,363265"
"21469";"2,181944";"46,979167";"46°58'45.001N 2°10'54.998E";"18066";"L'Orme au chat";"Lieu-dit L'Orme au chat, devant le futur lotissement";"18290";"CIVRAY";"16/08/2010";"En extérieur";"FicheMesure21469.pdf";"Oui";"0,83";"Divers";"AEXPERTISE";"";"";"1,32";"";"";"";"";"";"";"";"";"";"";"";"0,49";"";"";"";"";"";"";"";"";"1,408013";"0,49";"-69,64";"0,458564"
"21547";"-0,566111";"47,42";"47°25'12.000N 0°33'58.000W";"49278";"Route de Bouchemaine";"Centre de Santé Mentale Angevin CESAME, secteur n°1, 2ème étage, sur la terrasse";"49130";"SAINTE GEMMES SUR LOIRE";"26/08/2010";"En extérieur";"FicheMesure21547.pdf";"Oui";"0,23";"Divers";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"";"";"";"";"";"0,18";"0,18";"21,739";"0"
"21549";"2,371944";"47,759167";"47°45'33.001N 2°22'18.998E";"45315";"Rue de Verdun";"Sur l'allée située entre le n°27 et le n°29 de la rue de Verdun";"45600";"SULLY SUR LOIRE";"31/08/2010";"En extérieur";"FicheMesure21549.pdf";"Oui";"0,46";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,17";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,73";"";"";"";"";"";"";"0,749533";"0,73";"-62,942";"0,622222"
"21582";"-0,831667";"48,0675";"48°4'3.000N 0°49'54.001W";"53201";"Rue de Guyenne";"Point de mesure réalisé au niveau de l'entrée du 18 rue de Guyenne sur le trottoir .";"53940";"SAINT BERTHEVIN";"13/04/2010";"En extérieur";"FicheMesure21582.pdf";"Oui";"1,24";"Rue / Route / Parking";"EMITECH Rennes";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"2,96";"";"0,11";"";"0,94";"";"";"";"";"3,108199";"3,10762";"-150,661";"1,154496"
"21585";"1,831667";"47,918889";"47°55'8.000N 1°49'54.001E";"45169";"Rue A. Foucault";"Point de mesure réalisé à l'école Emilie Carles au niveau de l'entrée en face de l'école Victor Hugo.";"45140";"INGRE";"06/04/2010";"En extérieur";"FicheMesure21585.pdf";"Oui";"0,38";"Divers";"EMITECH Rennes";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"";"";"0,11";"";"";"";"";"0,208327";"0,170294";"45,177";"0,068041"
"21586";"1,829444";"47,919722";"47°55'10.999N 1°49'45.998E";"45169";"Avenue de la Grenaudière";"Point de mesure réalisé à l'intérieur du bâtiment 10 avenue de la grenaudière sur le palier du 2ème étage";"45140";"INGRE";"07/04/2010";"En intérieur";"FicheMesure21586.pdf";"Oui";"0,57";"Lieu d'habitation";"EMITECH Rennes";"0,09";"0,15";"0,12";"";"";"";"";"";"";"";"";"";"";"";"0,95";"";"";"";"0,31";"";"";"";"";"1,021567";"0,9993";"-79,222";"0,994115"
"21587";"1,828333";"47,920556";"47°55'14.002N 1°49'41.999E";"45169";"Rue de l'école maternelle";"Point de mesure réalisé dans la pièce principale du RAM à proximité de la porte d'entrée.";"45140";"INGRE";"07/04/2010";"En intérieur";"FicheMesure21587.pdf";"Oui";"0,31";"Lieu d'habitation";"EMITECH Rennes";"";"";"0,23";"";"";"";"";"";"";"";"";"";"";"";"0,44";"";"";"";"0,24";"";"";"";"";"0,551453";"0,501199";"-77,888";"0,318871"
"21588";"1,826944";"47,919722";"47°55'10.999N 1°49'36.998E";"45169";"Rue de la poste";"Point de mesure réalisé au niveau de l'entrée dans la salle Sainte Thérése.";"45140";"INGRE";"08/04/2010";"En intérieur";"FicheMesure21588.pdf";"Oui";"0,58";"Lieu d'habitation";"EMITECH Rennes";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"0,57";"";"";"";"1,68";"";"";"";"";"1,781264";"1,774063";"-207,114";"0,799291"
"21593";"0,233333";"48,017778";"48°1'4.001N 0°13'59.999E";"72181";"Rue de Tripoli";"Point de mesure réalisé dans le chambre au 1er étage au dessus de l'entrée du garage.";"72100";"MANS";"23/03/2010";"En intérieur";"FicheMesure21593.pdf";"Oui";"0,15";"Lieu d'habitation";"EMITECH Rennes";"0,1";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,29";"";"0,38";"";"";"";"";"0,498498";"0,478017";"-232,332";"0,559689"
"21594";"0,235";"48,016667";"48°1'0.001N 0°14'6.000E";"72181";"Rue de la musardière";"Point de mesure réalisé au 1er étage dans la chambre parentale au 10 rue de la musardière.";"72100";"MANS";"23/03/2010";"En intérieur";"FicheMesure21594.pdf";"Oui";"0,46";"Lieu d'habitation";"EMITECH Rennes";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,66";"";"0,8";"";"";"";"";"1,040192";"1,037111";"-126,129";"0,607204"
"21627";"0,235278";"48,017222";"48°1'1.999N 0°14'7.001E";"72181";"Rue de la musardière";"Point de mesure réalisé sur le palier d'entrée de la maison au 7 rue de la musardière.";"72100";"MANS";"22/03/2010";"En extérieur";"FicheMesure21627.pdf";"Oui";"0,85";"Rue / Route / Parking";"EMITECH Rennes";"0,16";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"0,42";"";"1,95";"";"";"";"";"2,003622";"1,99562";"-135,72";"1,347461"
"21628";"0,236111";"48,018056";"48°1'5.002N 0°14'10.000E";"72181";"Rue de la musardière";"Point de mesure réalisé au 1er étage dans le bureau de la maison au 32 rue de la musardière.";"72100";"MANS";"23/03/2010";"En intérieur";"FicheMesure21628.pdf";"Oui";"0,82";"Lieu d'habitation";"EMITECH Rennes";"0,14";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,94";"";"3,03";"";"";"";"";"3,178097";"3,173736";"-287,573";"1,320619"
"21629";"0,234722";"48,018333";"48°1'5.999N 0°14'4.999E";"72181";"Rue de la musardière";"Point de mesure réalisé au 1er étage dans le bureau.";"72100";"MANS";"24/03/2010";"En extérieur";"FicheMesure21629.pdf";"Oui";"1,02";"Rue / Route / Parking";"EMITECH Rennes";"2,34";"";"0,07";"";"";"";"0,08";"";"";"";"";"";"";"";"0,24";"";"1,29";"";"1,29";"";"";"";"";"2,978708";"1,840054";"-192,03";"0,942374"
"21638";"0,234167";"48,0175";"48°1'3.000N 0°14'3.001E";"72181";"Rue de la musardière";"Point de mesure réalisé devant l'entrée de la maison.";"72100";"MANS";"22/03/2010";"En extérieur";"FicheMesure21638.pdf";"Oui";"0,78";"Rue / Route / Parking";"EMITECH Rennes";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"0,17";"";"1,08";"";"1,38";"";"";"";"";"1,761619";"1,760596";"-125,849";"0,845845"
"21660";"1,924444";"47,949722";"47°56'58.999N 1°55'27.998E";"45147";"Rue Marcelin Berthelot";"France Télécom D.S.S.I, bâtiment B, 1er étage dans la salle de réunion";"45400";"FLEURY LES AUBRAIS";"24/09/2010";"En intérieur";"FicheMesure21660.pdf";"Oui";"0,87";"Lieu d'habitation";"AEXPERTISE";"";"0,97";"0,15";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"";"";"";"";"";"";"";"0,987674";"0,11";"-13,526";"0,966625"
"21665";"0,688889";"47,389722";"47°23'22.999N 0°41'20.000E";"37261";"Place Jean Jaurés";"Devant le n°9 place Jean Jaurés, agence Banque Populaire";"37000";"TOURS";"21/09/2010";"En extérieur";"FicheMesure21665.pdf";"Oui";"0,42";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,87";"";"0,71";"";"";"";"";"";"";"1,128317";"1,122943";"-168,647";"0,580726"
"21666";"0,684444";"47,409722";"47°24'34.999N 0°41'3.998E";"37261";"Place du Président Coty";"En face du n°23 place du Président Coty";"37100";"TOURS";"22/09/2010";"En extérieur";"FicheMesure21666.pdf";"Oui";"0,56";"Rue / Route / Parking";"AEXPERTISE";"";"0,1";"0,16";"";"";"";"";"";"";"";"";"";"";"";"0,73";"";"0,85";"";"0,36";"";"";"";"";"1,191889";"1,17686";"-112,837";"0,683785"
"21667";"0,708056";"47,368889";"47°22'8.000N 0°42'29.002E";"37261";"Avenue Stendhal";"Centre commercial des Fontaines, à l'angle nord-est";"37200";"TOURS";"21/09/2010";"En extérieur";"FicheMesure21667.pdf";"Oui";"0,66";"Rue / Route / Parking";"AEXPERTISE";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,97";"";"0,9";"";"0,28";"";"";"";"";"1,35488";"1,352516";"-105,285";"0,690335"
"21668";"0,693333";"47,395278";"47°23'43.001N 0°41'35.999E";"37261";"Place de la Cathédrale";"Sur le parvis de la Cathédrale, en face de la rue Pierre Boille";"37000";"TOURS";"21/09/2010";"En extérieur";"FicheMesure21668.pdf";"Oui";"0,14";"Rue / Route / Parking";"AEXPERTISE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"";"";"";"";"";"0,09";"0,09";"35,714";"0"
"21669";"0,707222";"47,377222";"47°22'37.999N 0°42'25.999E";"37261";"Rue du docteur Bergonié";"En face du n°16 bis rue du docteur Bergonié, à l'angle du jardin Beaujardin";"37000";"TOURS";"21/09/2010";"En extérieur";"FicheMesure21669.pdf";"Oui";"0,24";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"0,21";"";"0,16";"";"";"";"";"0,37229";"0,363593";"-55,121";"0,362531"
"21676";"0,236667";"48,016944";"48°1'0.998N 0°14'12.001E";"72181";"Rue d'Isaac";"Point de mesure réalisé au point 5 dans le jardin du 309 rue d'Isaac.";"72100";"MANS";"22/03/2010";"En extérieur";"FicheMesure21676.pdf";"Oui";"0,9";"Divers";"EMITECH Rennes";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,62";"";"2,38";"";"";"";"";"2,461808";"2,461077";"-173,534";"1,201305"
"21689";"0,679444";"47,366944";"47°22'0.998N 0°40'45.998E";"37261";"Allée Ferdinand de Lesseps";"Au milieu de la Rambla, en face du n°34 (résidence Lion d'Azur, bâtiment A2)";"37200";"TOURS";"22/09/2010";"En extérieur";"FicheMesure21689.pdf";"Oui";"0,36";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"0,85";"";"0,37";"";"0,3";"";"";"";"";"0,97765";"0,974372";"-171,57";"0,702451"
"21690";"0,697778";"47,367222";"47°22'1.999N 0°41'52.001E";"37261";"Avenue de Grammont";"Centre aquatique du Lac, entre l'escalier et le passage souterrain menant à l'avenue";"37000";"TOURS";"21/09/2010";"En extérieur";"FicheMesure21690.pdf";"Oui";"0,22";"Divers";"AEXPERTISE";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"0,08";"";"";"";"";"";"";"0,197231";"0,128062";"10,35";"0,267629"
"21692";"0,683333";"47,421667";"47°25'18.001N 0°40'59.999E";"37261";"Place du Nord";"Esplanade François Mitterand, entre la Médiathèque et la Mairie annexe";"37100";"TOURS";"22/09/2010";"En extérieur";"FicheMesure21692.pdf";"Oui";"0,62";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,68";"";"0,68";"";"0,5";"";"";"";"";"1,089449";"1,083882";"-75,718";"0,472572"
"21695";"0,693333";"47,379722";"47°22'46.999N 0°41'35.999E";"37261";"Avenue du Général De Gaulle";"En face du n°1 de l'avenue du Général de Gaulle";"37000";"TOURS";"22/09/2010";"En extérieur";"FicheMesure21695.pdf";"Oui";"0,7";"Rue / Route / Parking";"AEXPERTISE";"";"";"0,07";"";"0,06";"";"";"";"";"";"";"";"";"";"1,59";"";"0,28";"";"0,33";"";"";"";"";"1,650424";"1,647847";"-135,775";"1,228293"
"21696";"0,666389";"47,386944";"47°23'12.998N 0°39'59.000E";"37261";"Boulevard Tonnellé";"Jardin botanique, en face du parc des animaux, à côté de l'érable de Montpellier";"37000";"TOURS";"22/09/2010";"En extérieur";"FicheMesure21696.pdf";"Oui";"0,18";"Divers";"AEXPERTISE";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"0,24";"";"0,09";"";"";"";"";"0,324191";"0,296985";"-80,106";"0,360283"
"21719";"0,199444";"48,004444";"48°0'15.998N 0°11'57.998E";"72181";"Avenue François Mitterrand";"Au 9ème étage, sur le palier, devant l'accès à la terrasse";"72100";"MANS";"30/09/2010";"En intérieur";"FicheMesure21719.pdf";"Oui";"0,8";"Lieu d'habitation";"AEXPERTISE";"";"0,31";"0,17";"";"0,06";"";"";"";"";"";"";"";"";"";"0,96";"";"0,55";"";"0,21";"";"";"";"";"1,181863";"1,126144";"-47,733";"0,80053"
"21747";"0,845833";"46,678889";"46°40'44.000N 0°50'44.999E";"86236";"Rue de la piloterie";"Dans le jardin, au coin de la piscine côté portail d'entrée";"86260";"SAINT PIERRE DE MAILLE";"23/09/2010";"En extérieur";"FicheMesure21747.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Sudeurope (CETE) Tassin la Demi-Lune";"";"";"";"";"";"";"0,17";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"";"";"";"0,233452";"0,16";"";"0,030303"
